#ies_format_version: 1.0
#file: 20250813_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250813;	164300;	1755083580.000;	     1;	 err19;	    err19
20250813;	164305;	1755083585.000;	     1;	 err19;	    err19
20250813;	164310;	1755083590.000;	     1;	 err19;	    err19
20250813;	164315;	1755083595.000;	     1;	 err19;	    err19
20250813;	164320;	1755083600.000;	     1;	 err19;	    err19
20250813;	164325;	1755083605.000;	     1;	 err19;	    err19
20250813;	164330;	1755083610.000;	     1;	 err19;	    err19
20250813;	164335;	1755083615.000;	     1;	 err19;	    err19
20250813;	164340;	1755083620.000;	     1;	 err19;	    err19
20250813;	164345;	1755083625.000;	     1;	 err19;	    err19
20250813;	164350;	1755083630.000;	     1;	 err19;	    err19
20250813;	164355;	1755083635.000;	     1;	 err19;	    err19
20250813;	164400;	1755083640.000;	     1;	 err19;	    err19
20250813;	164405;	1755083645.000;	     1;	 err19;	    err19
20250813;	164410;	1755083650.000;	     1;	 err19;	    err19
20250813;	164415;	1755083655.000;	     1;	 err19;	    err19
20250813;	164420;	1755083660.000;	     1;	 err19;	    err19
20250813;	164425;	1755083665.000;	     1;	 err19;	    err19
20250813;	164430;	1755083670.000;	     1;	 err19;	    err19
20250813;	164435;	1755083675.000;	     1;	 err19;	    err19
20250813;	164440;	1755083680.000;	     1;	 err19;	    err19
20250813;	164445;	1755083685.000;	     1;	 err19;	    err19
20250813;	164450;	1755083690.000;	     1;	 err19;	    err19
20250813;	164455;	1755083695.000;	     1;	 err19;	    err19
20250813;	164500;	1755083700.000;	     1;	 err19;	    err19
20250813;	164505;	1755083705.000;	     1;	 err19;	    err19
20250813;	164510;	1755083710.000;	     1;	 err19;	    err19
20250813;	164515;	1755083715.000;	     1;	 err19;	    err19
20250813;	164520;	1755083720.000;	     1;	 err19;	    err19
20250813;	164525;	1755083725.000;	     1;	 err19;	    err19
20250813;	164530;	1755083730.000;	     1;	 err19;	    err19
20250813;	164535;	1755083735.000;	     1;	 err19;	    err19
20250813;	164540;	1755083740.000;	     1;	 err19;	    err19
20250813;	164545;	1755083745.000;	     1;	 err19;	    err19
20250813;	164550;	1755083750.000;	     1;	 err19;	    err19
20250813;	164555;	1755083755.000;	     1;	 err19;	    err19
20250813;	164600;	1755083760.000;	     1;	 err19;	    err19
20250813;	164605;	1755083765.000;	 err32;	 err32;	    err32
20250813;	164610;	1755083770.000;	 err32;	 err32;	    err32
20250813;	164615;	1755083775.000;	 err32;	 err32;	    err32
20250813;	164620;	1755083780.000;	 err32;	 err32;	    err32
20250813;	164625;	1755083785.000;	 err32;	 err32;	    err32
20250813;	164630;	1755083790.000;	 err32;	 err32;	    err32
20250813;	164635;	1755083795.000;	  err8;	  err8;	     err8
20250813;	164640;	1755083800.000;	  err8;	  err8;	     err8
20250813;	164645;	1755083805.000;	  err8;	  err8;	     err8
20250813;	164650;	1755083810.000;	     1;	 err19;	    err19
20250813;	164655;	1755083815.000;	     1;	 err19;	    err19
20250813;	164700;	1755083820.000;	     1;	 err19;	    err19
20250813;	164705;	1755083825.000;	     1;	 err19;	    err19
20250813;	164710;	1755083830.000;	     1;	 err19;	    err19
20250813;	164715;	1755083835.000;	     1;	 err19;	    err19
20250813;	164720;	1755083840.000;	     1;	 err19;	    err19
20250813;	164725;	1755083845.000;	     1;	 err19;	    err19
20250813;	164730;	1755083850.000;	     1;	 err19;	    err19
20250813;	164735;	1755083855.000;	     1;	 err19;	    err19
20250813;	164740;	1755083860.000;	     1;	 err19;	    err19
20250813;	164745;	1755083865.000;	     1;	 err19;	    err19
20250813;	164750;	1755083870.000;	     1;	 err19;	    err19
20250813;	164755;	1755083875.000;	     1;	 err19;	    err19
20250813;	164800;	1755083880.000;	     1;	 err19;	    err19
20250813;	164805;	1755083885.000;	     1;	 err19;	    err19
20250813;	164810;	1755083890.000;	     1;	 err19;	    err19
20250813;	164815;	1755083895.000;	     1;	 err19;	    err19
20250813;	164820;	1755083900.000;	     1;	 err19;	    err19
20250813;	164825;	1755083905.000;	     1;	 err19;	    err19
20250813;	164830;	1755083910.000;	     1;	 err19;	    err19
20250813;	164835;	1755083915.000;	     1;	 err19;	    err19
20250813;	164840;	1755083920.000;	     1;	 err19;	    err19
20250813;	164845;	1755083925.000;	     1;	 err19;	    err19
20250813;	164850;	1755083930.000;	     1;	 err19;	    err19
20250813;	164855;	1755083935.000;	     1;	 err19;	    err19
20250813;	164900;	1755083940.000;	     1;	 err19;	    err19
20250813;	164905;	1755083945.000;	     1;	 err19;	    err19
20250813;	164910;	1755083950.000;	     1;	 err19;	    err19
20250813;	164915;	1755083955.000;	     1;	 err19;	    err19
20250813;	164920;	1755083960.000;	     1;	 err19;	    err19
20250813;	164925;	1755083965.000;	     1;	 err19;	    err19
20250813;	164930;	1755083970.000;	     1;	 err19;	    err19
20250813;	164935;	1755083975.000;	     1;	 err19;	    err19
20250813;	164940;	1755083980.000;	     1;	 err19;	    err19
20250813;	164945;	1755083985.000;	     1;	 err19;	    err19
20250813;	164950;	1755083990.000;	     1;	 err19;	    err19
20250813;	164955;	1755083995.000;	     1;	 err19;	    err19
20250813;	165000;	1755084000.000;	     1;	 err19;	    err19
20250813;	165005;	1755084005.000;	     1;	 err19;	    err19
20250813;	165010;	1755084010.000;	     1;	 err19;	    err19
20250813;	165015;	1755084015.000;	     1;	 err19;	    err19
20250813;	165020;	1755084020.000;	     1;	 err19;	    err19
20250813;	165025;	1755084025.000;	     1;	 err19;	    err19
20250813;	165030;	1755084030.000;	     1;	 err19;	    err19
20250813;	165035;	1755084035.000;	     1;	 err19;	    err19
20250813;	165040;	1755084040.000;	     1;	 err19;	    err19
20250813;	165045;	1755084045.000;	     1;	 err19;	    err19
20250813;	165050;	1755084050.000;	     1;	 err19;	    err19
20250813;	165055;	1755084055.000;	     1;	 err19;	    err19
20250813;	165100;	1755084060.000;	     1;	 err19;	    err19
20250813;	165105;	1755084065.000;	     1;	 err19;	    err19
20250813;	165110;	1755084070.000;	     1;	 err19;	    err19
20250813;	165115;	1755084075.000;	     1;	 err19;	    err19
20250813;	165120;	1755084080.000;	     1;	 err19;	    err19
20250813;	165125;	1755084085.000;	     1;	 err19;	    err19
20250813;	165130;	1755084090.000;	     1;	 err19;	    err19
20250813;	165135;	1755084095.000;	     1;	 err19;	    err19
20250813;	165140;	1755084100.000;	     1;	 err19;	    err19
20250813;	165145;	1755084105.000;	     1;	 err19;	    err19
20250813;	165150;	1755084110.000;	     1;	 err19;	    err19
20250813;	165155;	1755084115.000;	     1;	 err19;	    err19
20250813;	165200;	1755084120.000;	     1;	 err19;	    err19
20250813;	165205;	1755084125.000;	     1;	 err19;	    err19
20250813;	165210;	1755084130.000;	     1;	 err19;	    err19
20250813;	165215;	1755084135.000;	     1;	 err19;	    err19
20250813;	165220;	1755084140.000;	     1;	 err19;	    err19
20250813;	165225;	1755084145.000;	     1;	 err19;	    err19
20250813;	165230;	1755084150.000;	     1;	 err19;	    err19
20250813;	165235;	1755084155.000;	     1;	 err19;	    err19
20250813;	165240;	1755084160.000;	     1;	 err19;	    err19
20250813;	165245;	1755084165.000;	     1;	 err19;	    err19
20250813;	165250;	1755084170.000;	     1;	 err19;	    err19
20250813;	165255;	1755084175.000;	     1;	 err19;	    err19
20250813;	165300;	1755084180.000;	     1;	 err19;	    err19
20250813;	165305;	1755084185.000;	     1;	 err19;	    err19
20250813;	165310;	1755084190.000;	     1;	 err19;	    err19
20250813;	165315;	1755084195.000;	     1;	 err19;	    err19
